Ano;Região;UF;Código do Município;Nome do Município;Localização;Dependência Administrativa;Total  ;1ª série;2ª série;3ª série;4ª série;Não-Seriado
2019;Sudeste;SP;3507407;Borborema;Total;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3507407;Borborema;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3507407;Borborema;Total;Pública;0;0;0;0;--;--
2019;Sudeste;SP;3507407;Borborema;Urbana;Pública;0;0;0;0;--;--
2019;Sudeste;SP;3507456;Borebi;Total;Total;1,1;2,5;0;0;--;--
2019;Sudeste;SP;3507456;Borebi;Urbana;Total;1,1;2,5;0;0;--;--
2019;Sudeste;SP;3507456;Borebi;Total;Estadual;1,1;2,5;0;0;--;--
2019;Sudeste;SP;3507456;Borebi;Urbana;Estadual;1,1;2,5;0;0;--;--
2019;Sudeste;SP;3507456;Borebi;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3507456;Borebi;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3507456;Borebi;Total;Pública;1,1;2,5;0;0;--;--
2019;Sudeste;SP;3507456;Borebi;Urbana;Pública;1,1;2,5;0;0;--;--
2019;Sudeste;SP;3507506;Botucatu;Total;Total;2;2,1;2,5;1,2;--;0
2019;Sudeste;SP;3507506;Botucatu;Urbana;Total;2;2,1;2,6;1,2;--;0
2019;Sudeste;SP;3507506;Botucatu;Rural;Total;0;0;0;0;--;--
2019;Sudeste;SP;3507506;Botucatu;Total;Estadual;2,7;2,9;3,4;1,8;--;0
2019;Sudeste;SP;3507506;Botucatu;Urbana;Estadual;2,7;2,9;3,4;1,8;--;0
2019;Sudeste;SP;3507506;Botucatu;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3507506;Botucatu;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3507506;Botucatu;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3507506;Botucatu;Total;Privada;0,1;0;0,4;0;--;--
2019;Sudeste;SP;3507506;Botucatu;Urbana;Privada;0,1;0;0,4;0;--;--
2019;Sudeste;SP;3507506;Botucatu;Rural;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3507506;Botucatu;Total;Pública;2,7;2,9;3,4;1,8;--;0
2019;Sudeste;SP;3507506;Botucatu;Urbana;Pública;2,7;2,9;3,4;1,8;--;0
2019;Sudeste;SP;3507506;Botucatu;Rural;Pública;--;--;--;--;--;--
2019;Sudeste;SP;3507605;Bragança Paulista;Total;Total;1,4;2;1,4;0,9;--;0
2019;Sudeste;SP;3507605;Bragança Paulista;Urbana;Total;1,5;2;1,4;0,9;--;--
2019;Sudeste;SP;3507605;Bragança Paulista;Rural;Total;0;0;0;0;--;0
2019;Sudeste;SP;3507605;Bragança Paulista;Total;Federal;0;0;0;0;--;--
2019;Sudeste;SP;3507605;Bragança Paulista;Urbana;Federal;0;0;0;0;--;--
2019;Sudeste;SP;3507605;Bragança Paulista;Total;Estadual;1,9;2,6;2;1,1;--;0
2019;Sudeste;SP;3507605;Bragança Paulista;Urbana;Estadual;2;2,6;2;1,1;--;--
2019;Sudeste;SP;3507605;Bragança Paulista;Rural;Estadual;0;--;--;--;--;0
2019;Sudeste;SP;3507605;Bragança Paulista;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3507605;Bragança Paulista;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3507605;Bragança Paulista;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3507605;Bragança Paulista;Total;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3507605;Bragança Paulista;Urbana;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3507605;Bragança Paulista;Rural;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3507605;Bragança Paulista;Total;Pública;1,9;2,5;1,8;1;--;0
2019;Sudeste;SP;3507605;Bragança Paulista;Urbana;Pública;1,9;2,5;1,8;1;--;--
2019;Sudeste;SP;3507605;Bragança Paulista;Rural;Pública;0;--;--;--;--;0
2019;Sudeste;SP;3507704;Braúna;Total;Total;3,7;3;1,9;6,1;--;--
2019;Sudeste;SP;3507704;Braúna;Urbana;Total;3,7;3;1,9;6,1;--;--
2019;Sudeste;SP;3507704;Braúna;Rural;Total;--;--;--;--;--;--
2019;Sudeste;SP;3507704;Braúna;Total;Estadual;3,7;3;1,9;6,1;--;--
2019;Sudeste;SP;3507704;Braúna;Urbana;Estadual;3,7;3;1,9;6,1;--;--
2019;Sudeste;SP;3507704;Braúna;Rural;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3507704;Braúna;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3507704;Braúna;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3507704;Braúna;Total;Pública;3,7;3;1,9;6,1;--;--
2019;Sudeste;SP;3507704;Braúna;Urbana;Pública;3,7;3;1,9;6,1;--;--
2019;Sudeste;SP;3507704;Braúna;Rural;Pública;--;--;--;--;--;--
2019;Sudeste;SP;3507753;Brejo Alegre;Total;Total;0;0;0;0;--;--
2019;Sudeste;SP;3507753;Brejo Alegre;Urbana;Total;0;0;0;0;--;--
2019;Sudeste;SP;3507753;Brejo Alegre;Total;Estadual;0;0;0;0;--;--
2019;Sudeste;SP;3507753;Brejo Alegre;Urbana;Estadual;0;0;0;0;--;--
2019;Sudeste;SP;3507753;Brejo Alegre;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3507753;Brejo Alegre;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3507753;Brejo Alegre;Total;Pública;0;0;0;0;--;--
2019;Sudeste;SP;3507753;Brejo Alegre;Urbana;Pública;0;0;0;0;--;--
2019;Sudeste;SP;3507803;Brodowski;Total;Total;3,2;5,9;1;1,2;--;--
2019;Sudeste;SP;3507803;Brodowski;Urbana;Total;3,2;5,9;1;1,2;--;--
2019;Sudeste;SP;3507803;Brodowski;Total;Estadual;3,8;6,7;1,1;1,5;--;--
2019;Sudeste;SP;3507803;Brodowski;Urbana;Estadual;3,8;6,7;1,1;1,5;--;--
2019;Sudeste;SP;3507803;Brodowski;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3507803;Brodowski;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3507803;Brodowski;Total;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3507803;Brodowski;Urbana;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3507803;Brodowski;Total;Pública;3,8;6,7;1,1;1,5;--;--
2019;Sudeste;SP;3507803;Brodowski;Urbana;Pública;3,8;6,7;1,1;1,5;--;--
2019;Sudeste;SP;3507902;Brotas;Total;Total;4,3;4,1;6;3,1;3,1;--
2019;Sudeste;SP;3507902;Brotas;Urbana;Total;4,3;4,1;6;3,1;3,1;--
2019;Sudeste;SP;3507902;Brotas;Rural;Total;--;--;--;--;--;--
2019;Sudeste;SP;3507902;Brotas;Total;Estadual;5,5;5;7,2;4,2;--;--
2019;Sudeste;SP;3507902;Brotas;Urbana;Estadual;5,5;5;7,2;4,2;--;--
2019;Sudeste;SP;3507902;Brotas;Total;Municipal;2,1;--;--;0;3,1;--
2019;Sudeste;SP;3507902;Brotas;Urbana;Municipal;2,1;--;--;0;3,1;--
2019;Sudeste;SP;3507902;Brotas;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3507902;Brotas;Total;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3507902;Brotas;Urbana;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3507902;Brotas;Total;Pública;5,2;5;7,2;3,8;3,1;--
2019;Sudeste;SP;3507902;Brotas;Urbana;Pública;5,2;5;7,2;3,8;3,1;--
2019;Sudeste;SP;3507902;Brotas;Rural;Pública;--;--;--;--;--;--
2019;Sudeste;SP;3508009;Buri;Total;Total;0;0;0;0;--;--
2019;Sudeste;SP;3508009;Buri;Urbana;Total;0;0;0;0;--;--
2019;Sudeste;SP;3508009;Buri;Rural;Total;--;--;--;--;--;--
2019;Sudeste;SP;3508009;Buri;Total;Estadual;0;0;0;0;--;--
2019;Sudeste;SP;3508009;Buri;Urbana;Estadual;0;0;0;0;--;--
2019;Sudeste;SP;3508009;Buri;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3508009;Buri;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3508009;Buri;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3508009;Buri;Total;Pública;0;0;0;0;--;--
2019;Sudeste;SP;3508009;Buri;Urbana;Pública;0;0;0;0;--;--
2019;Sudeste;SP;3508009;Buri;Rural;Pública;--;--;--;--;--;--
2019;Sudeste;SP;3508108;Buritama;Total;Total;0;0;0;0;--;--
2019;Sudeste;SP;3508108;Buritama;Urbana;Total;0;0;0;0;--;--
2019;Sudeste;SP;3508108;Buritama;Total;Estadual;0;0;0;0;--;--
2019;Sudeste;SP;3508108;Buritama;Urbana;Estadual;0;0;0;0;--;--
2019;Sudeste;SP;3508108;Buritama;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3508108;Buritama;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3508108;Buritama;Total;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3508108;Buritama;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3508108;Buritama;Total;Pública;0;0;0;0;--;--
2019;Sudeste;SP;3508108;Buritama;Urbana;Pública;0;0;0;0;--;--
2019;Sudeste;SP;3508207;Buritizal;Total;Total;2,8;4,8;0;3;--;--
2019;Sudeste;SP;3508207;Buritizal;Urbana;Total;2,8;4,8;0;3;--;--
2019;Sudeste;SP;3508207;Buritizal;Total;Estadual;2,8;4,8;0;3;--;--
2019;Sudeste;SP;3508207;Buritizal;Urbana;Estadual;2,8;4,8;0;3;--;--
2019;Sudeste;SP;3508207;Buritizal;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3508207;Buritizal;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3508207;Buritizal;Total;Pública;2,8;4,8;0;3;--;--
2019;Sudeste;SP;3508207;Buritizal;Urbana;Pública;2,8;4,8;0;3;--;--
2019;Sudeste;SP;3508306;Cabrália Paulista;Total;Total;3,6;3,4;5,6;2;--;--
2019;Sudeste;SP;3508306;Cabrália Paulista;Urbana;Total;10,2;11,1;17,3;4,8;--;--
2019;Sudeste;SP;3508306;Cabrália Paulista;Rural;Total;0;0;0;0;--;--
2019;Sudeste;SP;3508306;Cabrália Paulista;Total;Estadual;3,6;3,4;5,6;2;--;--
2019;Sudeste;SP;3508306;Cabrália Paulista;Urbana;Estadual;10,2;11,1;17,3;4,8;--;--
2019;Sudeste;SP;3508306;Cabrália Paulista;Rural;Estadual;0;0;0;0;--;--
2019;Sudeste;SP;3508306;Cabrália Paulista;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3508306;Cabrália Paulista;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3508306;Cabrália Paulista;Total;Pública;3,6;3,4;5,6;2;--;--
2019;Sudeste;SP;3508306;Cabrália Paulista;Urbana;Pública;10,2;11,1;17,3;4,8;--;--
2019;Sudeste;SP;3508306;Cabrália Paulista;Rural;Pública;0;0;0;0;--;--
2019;Sudeste;SP;3508405;Cabreúva;Total;Total;0,1;0;0,4;0;--;--
2019;Sudeste;SP;3508405;Cabreúva;Urbana;Total;0,1;0;0,4;0;--;--
2019;Sudeste;SP;3508405;Cabreúva;Total;Estadual;0,1;0;0,4;0;--;--
2019;Sudeste;SP;3508405;Cabreúva;Urbana;Estadual;0,1;0;0,4;0;--;--
2019;Sudeste;SP;3508405;Cabreúva;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3508405;Cabreúva;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3508405;Cabreúva;Total;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3508405;Cabreúva;Urbana;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3508405;Cabreúva;Total;Pública;0,1;0;0,4;0;--;--
2019;Sudeste;SP;3508405;Cabreúva;Urbana;Pública;0,1;0;0,4;0;--;--
2019;Sudeste;SP;3508504;Caçapava;Total;Total;1,3;2,1;1,3;0,7;--;--
2019;Sudeste;SP;3508504;Caçapava;Urbana;Total;1,3;1,9;1,2;0,6;--;--
2019;Sudeste;SP;3508504;Caçapava;Rural;Total;2,4;2,5;4;1,8;--;--
2019;Sudeste;SP;3508504;Caçapava;Total;Estadual;1,5;2,4;1,5;0,8;--;--
2019;Sudeste;SP;3508504;Caçapava;Urbana;Estadual;1,4;2,4;1,4;0,7;--;--
2019;Sudeste;SP;3508504;Caçapava;Rural;Estadual;2,4;2,5;4;1,8;--;--
2019;Sudeste;SP;3508504;Caçapava;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3508504;Caçapava;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3508504;Caçapava;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3508504;Caçapava;Total;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3508504;Caçapava;Urbana;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3508504;Caçapava;Total;Pública;1,5;2,4;1,5;0,8;--;--
2019;Sudeste;SP;3508504;Caçapava;Urbana;Pública;1,4;2,4;1,4;0,7;--;--
2019;Sudeste;SP;3508504;Caçapava;Rural;Pública;2,4;2,5;4;1,8;--;--
2019;Sudeste;SP;3508603;Cachoeira Paulista;Total;Total;0,8;0,5;1,1;0,6;--;--
2019;Sudeste;SP;3508603;Cachoeira Paulista;Urbana;Total;0,5;0,3;0,6;0,7;--;--
2019;Sudeste;SP;3508603;Cachoeira Paulista;Rural;Total;2,1;2,2;3,9;0;--;--
2019;Sudeste;SP;3508603;Cachoeira Paulista;Total;Estadual;0,7;0,6;1,1;0,3;--;--
2019;Sudeste;SP;3508603;Cachoeira Paulista;Urbana;Estadual;0,4;0,3;0,4;0,5;--;--
2019;Sudeste;SP;3508603;Cachoeira Paulista;Rural;Estadual;2,1;2,2;3,9;0;--;--
2019;Sudeste;SP;3508603;Cachoeira Paulista;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3508603;Cachoeira Paulista;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3508603;Cachoeira Paulista;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3508603;Cachoeira Paulista;Total;Privada;0,8;0;1,1;1,4;--;--
2019;Sudeste;SP;3508603;Cachoeira Paulista;Urbana;Privada;0,8;0;1,1;1,4;--;--
2019;Sudeste;SP;3508603;Cachoeira Paulista;Total;Pública;0,7;0,6;1,1;0,3;--;--
2019;Sudeste;SP;3508603;Cachoeira Paulista;Urbana;Pública;0,4;0,3;0,4;0,5;--;--
2019;Sudeste;SP;3508603;Cachoeira Paulista;Rural;Pública;2,1;2,2;3,9;0;--;--
2019;Sudeste;SP;3508702;Caconde;Total;Total;0,3;0;0,5;0,4;--;--
2019;Sudeste;SP;3508702;Caconde;Urbana;Total;0,3;0;0,5;0,4;--;--
2019;Sudeste;SP;3508702;Caconde;Rural;Total;--;--;--;--;--;--
2019;Sudeste;SP;3508702;Caconde;Total;Estadual;0,3;0;0,5;0,5;--;--
2019;Sudeste;SP;3508702;Caconde;Urbana;Estadual;0,3;0;0,5;0,5;--;--
2019;Sudeste;SP;3508702;Caconde;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3508702;Caconde;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3508702;Caconde;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3508702;Caconde;Total;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3508702;Caconde;Urbana;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3508702;Caconde;Total;Pública;0,3;0;0,5;0,5;--;--
2019;Sudeste;SP;3508702;Caconde;Urbana;Pública;0,3;0;0,5;0,5;--;--
2019;Sudeste;SP;3508702;Caconde;Rural;Pública;--;--;--;--;--;--
2019;Sudeste;SP;3508801;Cafelândia;Total;Total;0,5;0,4;1;0;--;--
2019;Sudeste;SP;3508801;Cafelândia;Urbana;Total;0,5;0,4;1;0;--;--
2019;Sudeste;SP;3508801;Cafelândia;Total;Estadual;0,5;0,4;1;0;--;--
2019;Sudeste;SP;3508801;Cafelândia;Urbana;Estadual;0,5;0,4;1;0;--;--
2019;Sudeste;SP;3508801;Cafelândia;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3508801;Cafelândia;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3508801;Cafelândia;Total;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3508801;Cafelândia;Urbana;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3508801;Cafelândia;Total;Pública;0,5;0,4;1;0;--;--
2019;Sudeste;SP;3508801;Cafelândia;Urbana;Pública;0,5;0,4;1;0;--;--
2019;Sudeste;SP;3508900;Caiabu;Total;Total;4,5;0;11,3;0;--;--
2019;Sudeste;SP;3508900;Caiabu;Urbana;Total;4,5;0;11,3;0;--;--
2019;Sudeste;SP;3508900;Caiabu;Total;Estadual;4,5;0;11,3;0;--;--
2019;Sudeste;SP;3508900;Caiabu;Urbana;Estadual;4,5;0;11,3;0;--;--
2019;Sudeste;SP;3508900;Caiabu;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3508900;Caiabu;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3508900;Caiabu;Total;Pública;4,5;0;11,3;0;--;--
2019;Sudeste;SP;3508900;Caiabu;Urbana;Pública;4,5;0;11,3;0;--;--
2019;Sudeste;SP;3509007;Caieiras;Total;Total;1,2;1;1,7;1;--;--
2019;Sudeste;SP;3509007;Caieiras;Urbana;Total;1,2;1;1,7;1;--;--
2019;Sudeste;SP;3509007;Caieiras;Total;Estadual;1,4;1,2;2,1;1,2;--;--
2019;Sudeste;SP;3509007;Caieiras;Urbana;Estadual;1,4;1,2;2,1;1,2;--;--
2019;Sudeste;SP;3509007;Caieiras;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3509007;Caieiras;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3509007;Caieiras;Total;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3509007;Caieiras;Urbana;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3509007;Caieiras;Total;Pública;1,4;1,2;2,1;1,2;--;--
2019;Sudeste;SP;3509007;Caieiras;Urbana;Pública;1,4;1,2;2,1;1,2;--;--
2019;Sudeste;SP;3509106;Caiuá;Total;Total;0;0;0;0;--;--
2019;Sudeste;SP;3509106;Caiuá;Urbana;Total;0;0;0;0;--;--
2019;Sudeste;SP;3509106;Caiuá;Rural;Total;0;0;0;0;--;--
2019;Sudeste;SP;3509106;Caiuá;Total;Estadual;0;0;0;0;--;--
2019;Sudeste;SP;3509106;Caiuá;Urbana;Estadual;0;0;0;0;--;--
2019;Sudeste;SP;3509106;Caiuá;Rural;Estadual;0;0;0;0;--;--
2019;Sudeste;SP;3509106;Caiuá;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3509106;Caiuá;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3509106;Caiuá;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3509106;Caiuá;Total;Pública;0;0;0;0;--;--
2019;Sudeste;SP;3509106;Caiuá;Urbana;Pública;0;0;0;0;--;--
2019;Sudeste;SP;3509106;Caiuá;Rural;Pública;0;0;0;0;--;--
2019;Sudeste;SP;3509205;Cajamar;Total;Total;0,7;0,6;1,2;0,1;--;--
2019;Sudeste;SP;3509205;Cajamar;Urbana;Total;0,7;0,6;1,2;0,1;--;--
2019;Sudeste;SP;3509205;Cajamar;Rural;Total;--;--;--;--;--;--
2019;Sudeste;SP;3509205;Cajamar;Total;Estadual;0,7;0,6;1,4;0,1;--;--
2019;Sudeste;SP;3509205;Cajamar;Urbana;Estadual;0,7;0,6;1,4;0,1;--;--
2019;Sudeste;SP;3509205;Cajamar;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3509205;Cajamar;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3509205;Cajamar;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3509205;Cajamar;Total;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3509205;Cajamar;Urbana;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3509205;Cajamar;Total;Pública;0,7;0,6;1,4;0,1;--;--
2019;Sudeste;SP;3509205;Cajamar;Urbana;Pública;0,7;0,6;1,4;0,1;--;--
2019;Sudeste;SP;3509205;Cajamar;Rural;Pública;--;--;--;--;--;--
2019;Sudeste;SP;3509254;Cajati;Total;Total;1,1;0,5;1,4;1,6;--;--
2019;Sudeste;SP;3509254;Cajati;Urbana;Total;0,1;0,3;0;0;--;--
2019;Sudeste;SP;3509254;Cajati;Rural;Total;6;1,4;8,7;9,1;--;--
2019;Sudeste;SP;3509254;Cajati;Total;Estadual;1,2;0,5;1,4;1,7;--;--
2019;Sudeste;SP;3509254;Cajati;Urbana;Estadual;0,1;0,3;0;0;--;--
2019;Sudeste;SP;3509254;Cajati;Rural;Estadual;6;1,4;8,7;9,1;--;--
2019;Sudeste;SP;3509254;Cajati;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3509254;Cajati;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3509254;Cajati;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3509254;Cajati;Total;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3509254;Cajati;Urbana;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3509254;Cajati;Total;Pública;1,2;0,5;1,4;1,7;--;--
2019;Sudeste;SP;3509254;Cajati;Urbana;Pública;0,1;0,3;0;0;--;--
2019;Sudeste;SP;3509254;Cajati;Rural;Pública;6;1,4;8,7;9,1;--;--
2019;Sudeste;SP;3509304;Cajobi;Total;Total;0;0;0;0;--;--
2019;Sudeste;SP;3509304;Cajobi;Urbana;Total;0;0;0;0;--;--
2019;Sudeste;SP;3509304;Cajobi;Total;Estadual;0;0;0;0;--;--
2019;Sudeste;SP;3509304;Cajobi;Urbana;Estadual;0;0;0;0;--;--
2019;Sudeste;SP;3509304;Cajobi;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3509304;Cajobi;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3509304;Cajobi;Total;Pública;0;0;0;0;--;--
2019;Sudeste;SP;3509304;Cajobi;Urbana;Pública;0;0;0;0;--;--
2019;Sudeste;SP;3509403;Cajuru;Total;Total;2,2;0,9;4,8;0,8;--;--
2019;Sudeste;SP;3509403;Cajuru;Urbana;Total;2,2;0,9;4,8;0,8;--;--
2019;Sudeste;SP;3509403;Cajuru;Total;Estadual;2,4;1;5;0,9;--;--
2019;Sudeste;SP;3509403;Cajuru;Urbana;Estadual;2,4;1;5;0,9;--;--
2019;Sudeste;SP;3509403;Cajuru;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3509403;Cajuru;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3509403;Cajuru;Total;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3509403;Cajuru;Urbana;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3509403;Cajuru;Total;Pública;2,4;1;5;0,9;--;--
2019;Sudeste;SP;3509403;Cajuru;Urbana;Pública;2,4;1;5;0,9;--;--
2019;Sudeste;SP;3509452;Campina do Monte Alegre;Total;Total;0;0;0;0;--;--
2019;Sudeste;SP;3509452;Campina do Monte Alegre;Urbana;Total;0;0;0;0;--;--
2019;Sudeste;SP;3509452;Campina do Monte Alegre;Total;Estadual;0;0;0;0;--;--
2019;Sudeste;SP;3509452;Campina do Monte Alegre;Urbana;Estadual;0;0;0;0;--;--
2019;Sudeste;SP;3509452;Campina do Monte Alegre;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3509452;Campina do Monte Alegre;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3509452;Campina do Monte Alegre;Total;Pública;0;0;0;0;--;--
2019;Sudeste;SP;3509452;Campina do Monte Alegre;Urbana;Pública;0;0;0;0;--;--
2019;Sudeste;SP;3509502;Campinas;Total;Total;1,9;2,2;2,3;1,2;--;0
2019;Sudeste;SP;3509502;Campinas;Urbana;Total;2;2,2;2,3;1,2;--;0
2019;Sudeste;SP;3509502;Campinas;Rural;Total;0;0;0;0;--;--
2019;Sudeste;SP;3509502;Campinas;Total;Federal;0;0;0;0;--;--
2019;Sudeste;SP;3509502;Campinas;Urbana;Federal;0;0;0;0;--;--
2019;Sudeste;SP;3509502;Campinas;Total;Estadual;2,4;2,8;3;1,6;--;0
2019;Sudeste;SP;3509502;Campinas;Urbana;Estadual;2,4;2,8;3;1,6;--;0
2019;Sudeste;SP;3509502;Campinas;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3509502;Campinas;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3509502;Campinas;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3509502;Campinas;Total;Privada;0;0,1;0;0;--;--
2019;Sudeste;SP;3509502;Campinas;Urbana;Privada;0;0,1;0;0;--;--
2019;Sudeste;SP;3509502;Campinas;Rural;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3509502;Campinas;Total;Pública;2,5;2,9;3;1,6;--;0
2019;Sudeste;SP;3509502;Campinas;Urbana;Pública;2,5;2,9;3;1,6;--;0
2019;Sudeste;SP;3509502;Campinas;Rural;Pública;--;--;--;--;--;--
2019;Sudeste;SP;3509601;Campo Limpo Paulista;Total;Total;2,1;2,9;1,7;1,6;--;--
2019;Sudeste;SP;3509601;Campo Limpo Paulista;Urbana;Total;2,1;2,9;1,7;1,6;--;--
2019;Sudeste;SP;3509601;Campo Limpo Paulista;Rural;Total;--;--;--;--;--;--
2019;Sudeste;SP;3509601;Campo Limpo Paulista;Total;Estadual;2,4;3,5;1,8;1,9;--;--
2019;Sudeste;SP;3509601;Campo Limpo Paulista;Urbana;Estadual;2,4;3,5;1,8;1,9;--;--
2019;Sudeste;SP;3509601;Campo Limpo Paulista;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3509601;Campo Limpo Paulista;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3509601;Campo Limpo Paulista;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3509601;Campo Limpo Paulista;Total;Privada;0,2;0;0,8;0;--;--
2019;Sudeste;SP;3509601;Campo Limpo Paulista;Urbana;Privada;0,2;0;0,8;0;--;--
2019;Sudeste;SP;3509601;Campo Limpo Paulista;Total;Pública;2,4;3,5;1,8;1,9;--;--
2019;Sudeste;SP;3509601;Campo Limpo Paulista;Urbana;Pública;2,4;3,5;1,8;1,9;--;--
2019;Sudeste;SP;3509601;Campo Limpo Paulista;Rural;Pública;--;--;--;--;--;--
2019;Sudeste;SP;3509700;Campos do Jordão;Total;Total;5,9;9,1;3,9;2,5;0;--
2019;Sudeste;SP;3509700;Campos do Jordão;Urbana;Total;5,9;9,1;3,9;2,5;0;--
2019;Sudeste;SP;3509700;Campos do Jordão;Rural;Total;--;--;--;--;--;--
2019;Sudeste;SP;3509700;Campos do Jordão;Total;Federal;0;0;0;0;0;--
2019;Sudeste;SP;3509700;Campos do Jordão;Urbana;Federal;0;0;0;0;0;--
2019;Sudeste;SP;3509700;Campos do Jordão;Total;Estadual;8,1;12;5,6;3,5;--;--
